X,Y,施設名,施設名かな,所在地,地区名,TEL,FAX,詳細情報,URL,小分類,施設ID,コード,H27生徒数,H23生徒数
135.4945688,34.72345611,大阪市立木川南小学校,おおさかしりつきかわみなみしょうがっこう,淀川区木川東1-2-36,淀川区,06-6303-0007,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e641402,小学校,2551,16413,162,165
135.4955753,34.74453103,大阪市立東三国小学校,おおさかしりつひがしみくにしょうがっこう,淀川区東三国6-3-24,淀川区,06-6391-0366,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e641403,小学校,2543,16414,259,288
135.4914251,34.74475803,大阪市立西三国小学校,おおさかしりつにしみくにしょうがっこう,淀川区西三国1-21-28,淀川区,06-6393-4728,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e641404,小学校,2511,16415,393,324
135.4999668,34.74529392,大阪市立新東三国小学校,おおさかしりつしんひがしみくにしょうがっこう,淀川区東三国3-9-10,淀川区,06-6399-4252,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e641405,小学校,2538,16416,294,358
135.4857671,34.73296717,大阪市立宮原小学校,おおさかしりつみやはらしょうがっこう,淀川区三国本町1-16-44,淀川区,06-6399-4233,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e641406,小学校,2446,16417,658,586
135.5185282,34.73605594,大阪市立東淡路小学校,おおさかしりつひがしあわじしょうがっこう,東淀川区東淡路3-3-32,東淀川区,06-6322-2706,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e651420,小学校,1840,16501,303,381
135.5099111,34.73978608,大阪市立西淡路小学校,おおさかしりつにしあわじしょうがっこう,東淀川区西淡路3-14-11,東淀川区,06-6322-4100,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e651421,小学校,71,16502,258,310
135.5230173,34.73957792,大阪市立菅原小学校,おおさかしりつすがはらしょうがっこう,東淀川区菅原6-3-25,東淀川区,06-6328-3005,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e651422,小学校,1841,16503,771,826
135.5322967,34.748428,大阪市立新庄小学校,おおさかしりつしんじょうしょうがっこう,東淀川区上新庄2-20-5,東淀川区,06-6328-0164,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e651423,小学校,1842,16504,261,350
135.5518862,34.75340606,大阪市立大隅東小学校,おおさかしりつおおすみひがししょうがっこう,東淀川区瑞光5-8-19,東淀川区,06-6328-0214,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e651424,小学校,1843,16505,308,346
135.5440534,34.741767,大阪市立豊里小学校,おおさかしりつとよさとしょうがっこう,東淀川区豊里5-14-60,東淀川区,06-6328-0241,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e651425,小学校,1844,16506,606,630
135.5072828,34.73253603,大阪市立啓発小学校,おおさかしりつけいはつしょうがっこう,東淀川区東中島4-8-38,東淀川区,06-6322-0120,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j652423,小学校,1845,16507,241,193
135.5395393,34.75487811,大阪市立小松小学校,おおさかしりつこまつしょうがっこう,東淀川区小松3-18-15,東淀川区,06-6328-1936,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e651427,小学校,1846,16508,735,870
135.5111939,34.742944,大阪市立淡路小学校,おおさかしりつあわじしょうがっこう,東淀川区西淡路5-5-32,東淀川区,06-6322-5000,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e651428,小学校,1847,16509,204,237
135.5205561,34.74604386,大阪市立下新庄小学校,おおさかしりつしもしんじょうしょうがっこう,東淀川区下新庄5-2-9,東淀川区,06-6328-1235,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e651429,小学校,1848,16510,309,349
135.543889,34.76228083,大阪市立井高野小学校,おおさかしりついたかのしょうがっこう,東淀川区井高野1-28-17,東淀川区,06-6340-0223,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e651430,小学校,1849,16511,369,511
135.5483579,34.74804417,大阪市立大桐小学校,おおさかしりつだいどうしょうがっこう,東淀川区大桐4-1-15,東淀川区,06-6328-0904,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e651431,小学校,1851,16512,657,511
135.5357469,34.74568292,大阪市立豊新小学校,おおさかしりつほうしんしょうがっこう,東淀川区豊新4-17-26,東淀川区,06-6327-5591,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e651432,小学校,1852,16513,492,497
135.5490747,34.76525006,大阪市立東井高野小学校,おおさかしりつひがしいたかのしょうがっこう,東淀川区井高野2-8-28,東淀川区,06-6340-7647,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e651433,小学校,1850,16514,380,500
135.5459189,34.75092203,大阪市立大隅西小学校,おおさかしりつおおすみにししょうがっこう,東淀川区大隅2-3-18,東淀川区,06-6328-6557,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e651434,小学校,1853,16515,324,333
135.5441167,34.73944394,大阪市立豊里南小学校,おおさかしりつとよさとみなみしょうがっこう,東淀川区豊里5-12-41,東淀川区,06-6329-0880,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e651435,小学校,1854,16516,329,331
135.5502753,34.74283586,大阪市立大道南小学校,おおさかしりつだいどうみなみしょうがっこう,東淀川区大道南1-23-6,東淀川区,06-6321-7588,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e651436,小学校,1855,16517,431,455
135.5329919,34.66704211,大阪市立東小橋小学校,おおさかしりつひがしおばせしょうがっこう,東成区東小橋3-10-37,東成区,06-6971-3000,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e661450,小学校,3471,16601,171,159
135.5406173,34.66730808,大阪市立大成小学校,おおさかしりつたいせいしょうがっこう,東成区大今里西3-2-62,東成区,06-6972-3878,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e661451,小学校,3412,16602,249,321
135.537797,34.67252483,大阪市立中道小学校,おおさかしりつなかみちしょうがっこう,東成区玉津1-7-39,東成区,06-6972-4371,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e661452,小学校,3329,16603,188,218
135.5375249,34.679406,大阪市立北中道小学校,おおさかしりつきたなかみちしょうがっこう,東成区中道2-9-20,東成区,06-6971-0440,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e661453,小学校,3435,16604,215,217
135.5392193,34.67648908,大阪市立中本小学校,おおさかしりつなかもとしょうがっこう,東成区中本4-2-32,東成区,06-6981-0702,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e661454,小学校,3452,16605,199,255
135.5456077,34.67928892,大阪市立東中本小学校,おおさかしりつひがしなかもとしょうがっこう,東成区東中本2-9-3,東成区,06-6971-0048,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e661455,小学校,3478,16606,443,521
135.5448167,34.67187508,大阪市立今里小学校,おおさかしりついまざとしょうがっこう,東成区大今里1-35-29,東成区,06-6981-8800,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e661456,小学校,3382,16607,197,206
135.5465671,34.66633317,大阪市立片江小学校,おおさかしりつかたえしょうがっこう,東成区大今里南2-13-2,東成区,06-6971-8989,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e661457,小学校,3420,16608,511,521
135.5501473,34.66931917,大阪市立神路小学校,おおさかしりつかみじしょうがっこう,東成区大今里4-6-19,東成区,06-6981-2112,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e661458,小学校,3394,16609,442,439
135.5557609,34.67238594,大阪市立深江小学校,おおさかしりつふかえしょうがっこう,東成区深江南1-4-6,東成区,06-6971-0009,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e661459,小学校,3337,16610,301,324
135.5546169,34.67748308,大阪市立宝栄小学校,おおさかしりつほうえいしょうがっこう,東成区神路1-15-48,東成区,06-6971-6300,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e661460,小学校,3364,16611,506,531
135.534683,34.66399397,大阪市立北鶴橋小学校,おおさかしりつきたつるはししょうがっこう,生野区鶴橋3丁目4番50号,生野区,06-6741-6706,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e671480,小学校,4713,16701,110,129
135.5380719,34.65969217,大阪市立御幸森小学校,おおさかしりつみゆきもりしょうがっこう,生野区桃谷5丁目5番37号,生野区,06-6712-0444,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e671481,小学校,4751,16702,110,187
135.5325143,34.65904194,大阪市立鶴橋小学校,おおさかしりつつるはししょうがっこう,生野区桃谷2丁目20番32号,生野区,06-6717-0040,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e671482,小学校,4738,16703,128,177
135.533314,34.65592514,大阪市立東桃谷小学校,おおさかしりつひがしももだにしょうがっこう,生野区勝山北3丁目7番21号,生野区,06-6712-0447,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e671483,小学校,4555,16704,198,236
135.5274579,34.65389417,大阪市立勝山小学校,おおさかしりつかつやましょうがっこう,生野区勝山南1丁目3番5号,生野区,06-6716-1166,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e671484,小学校,4523,16705,209,205
135.5326113,34.64480597,大阪市立林寺小学校,おおさかしりつはやしでらしょうがっこう,生野区林寺2丁目14番3号,生野区,06-6716-3377,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e671485,小学校,4754,16706,87,94
135.5364893,34.64827494,大阪市立生野小学校,おおさかしりついくのしょうがっこう,生野区舎利寺3丁目1番39号,生野区,06-6718-0901,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e671486,小学校,4517,16707,202,223
135.544083,34.65969403,大阪市立中川小学校,おおさかしりつなかがわしょうがっこう,生野区中川3丁目4番3号,生野区,06-6753-1822,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e671487,小学校,4690,16708,332,389
135.5499721,34.65950597,大阪市立東中川小学校,おおさかしりつひがしなかがわしょうがっこう,生野区新今里7丁目14番37号,生野区,06-6752-2865,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e671488,小学校,4589,16709,327,319
135.5548581,34.66065606,大阪市立小路小学校,おおさかしりつしょうじしょうがっこう,生野区小路2丁目24番40号,生野区,06-6752-0061,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e671489,小学校,4566,16710,255,285
135.5598437,34.65886903,大阪市立東小路小学校,おおさかしりつひがししょうじしょうがっこう,生野区小路東3丁目8番15号,生野区,06-6751-4465,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e671490,小学校,4576,16711,257,255
135.5431688,34.648667,大阪市立田島小学校,おおさかしりつたじましょうがっこう,生野区田島3丁目7番38号,生野区,06-6758-1541,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e671491,小学校,4728,16712,210,223
135.5390893,34.65250603,大阪市立舎利寺小学校,おおさかしりつしゃりじしょうがっこう,生野区勝山南4丁目15番25号,生野区,06-6712-1721,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e671492,小学校,4533,16713,258,298
135.5376751,34.64236417,大阪市立生野南小学校,おおさかしりついくのみなみしょうがっこう,生野区林寺6丁目6番7号,生野区,06-6713-8585,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e671493,小学校,4767,16714,166,212
135.5515393,34.64601689,大阪市立巽小学校,おおさかしりつたつみしょうがっこう,生野区巽中3丁目12番5号,生野区,06-6758-0025,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e671494,小学校,4631,16715,462,499
135.5473863,34.65418603,大阪市立北巽小学校,おおさかしりつきたたつみしょうがっこう,生野区巽北1丁目30番29号,生野区,06-6753-0301,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e671495,小学校,4670,16716,381,465
135.5287252,34.65133289,大阪市立西生野小学校,おおさかしりつにしいくのしょうがっこう,生野区生野西3丁目5番7号,生野区,06-6717-0345,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e671496,小学校,4594,16717,125,164
135.5486779,34.63858083,大阪市立巽南小学校,おおさかしりつたつみみなみしょうがっこう,生野区巽南2丁目10番7号,生野区,06-6757-9174,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e671497,小学校,4657,16718,375,415
135.5578562,34.649733,大阪市立巽東小学校,おおさかしりつたつみひがししょうがっこう,生野区巽東3丁目8番13号,生野区,06-6758-3261,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e671498,小学校,4647,16719,414,431
135.5617187,34.72323903,大阪市立清水小学校,おおさかしりつしみずしょうがっこう,旭区清水5-1-12,旭区,06-6952-6661,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e681510,小学校,1911,16801,425,433
135.551356,34.72276686,大阪市立古市小学校,おおさかしりつふるいちしょうがっこう,旭区森小路2-10-35,旭区,06-6955-1212,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e681511,小学校,1899,16802,435,453
135.5459937,34.72715619,大阪市立大宮小学校,おおさかしりつおおみやしょうがっこう,旭区大宮4-9-16,旭区,06-6953-4001,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e681512,小学校,1940,16803,342,399
135.5429141,34.71754403,大阪市立高殿小学校,おおさかしりつたかどのしょうがっこう,旭区高殿6-9-10,旭区,06-6951-3344,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e681513,小学校,1889,16804,498,587
135.5416609,34.72282186,大阪市立大宮西小学校,おおさかしりつおおみやにししょうがっこう,旭区中宮1-8-14,旭区,06-6953-0800,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e681514,小学校,897,16805,399,361
135.5370223,34.72301717,大阪市立生江小学校,おおさかしりついくえしょうがっこう,旭区生江1-10-21,旭区,06-6928-3561,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e681515,小学校,1915,16806,127,171
135.5298281,34.72762794,大阪市立城北小学校,おおさかしりつしろきたしょうがっこう,旭区赤川3-13-47,旭区,06-6922-2134,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e681516,小学校,1924,16807,266,271
135.5614688,34.716075,大阪市立新森小路小学校,おおさかしりつしんもりしょうじしょうがっこう,旭区新森6-3-13,旭区,06-6953-3800,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e681517,小学校,1892,16808,676,749
135.5539418,34.73254414,大阪市立太子橋小学校,おおさかしりつたいしばししょうがっこう,旭区太子橋1-12-15,旭区,06-6951-0465,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e681518,小学校,1929,16809,338,357
135.5393561,34.71390592,大阪市立高殿南小学校,おおさかしりつたかどのみなみしょうがっこう,旭区高殿3-10-30,旭区,06-6953-3851,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e681519,小学校,1878,16810,260,299
135.5391519,34.70914703,大阪市立榎並小学校,おおさかしりつえなみしょうがっこう,城東区野江4-1-28,城東区,06-6931-7373,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e691540,小学校,4369,16901,389,476
135.5504929,34.71465614,大阪市立関目小学校,おおさかしりつせきめしょうがっこう,城東区関目6-5-5,城東区,06-6931-0187,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e691541,小学校,5085,16902,386,420
135.5482521,34.70159592,大阪市立鯰江小学校,おおさかしりつなまずえしょうがっこう,城東区今福西3-9-27,城東区,06-6939-0023,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e691542,小学校,5108,16903,1147,873
135.5513358,34.69636694,大阪市立今福小学校,おおさかしりついまふくしょうがっこう,城東区今福南2-1-53,城東区,06-6933-3412,06-6931-9309,,http://swa.city-osaka.ed.jp/swas/index.php?id=e691543,小学校,5123,16904,176,203
135.5430252,34.69737806,大阪市立聖賢小学校,おおさかしりつせいけんしょうがっこう,城東区新喜多2-4-35,城東区,06-6932-5025,06-6932-5751,,http://swa.city-osaka.ed.jp/swas/index.php?id=e691544,小学校,5148,16905,415,418
135.5411724,34.69116942,大阪市立鴫野小学校,おおさかしりつしぎのしょうがっこう,城東区鴫野西4-11-48,城東区,06-6961-4313,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e691545,小学校,5136,16906,564,666
135.543639,34.68564397,大阪市立中浜小学校,おおさかしりつなかはましょうがっこう,城東区中浜2-12-35,城東区,06-6961-0703,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e691546,小学校,5191,16907,226,246
135.5481308,34.69104717,大阪市立城東小学校,おおさかしりつじょうとうしょうがっこう,城東区鴫野東3-16-41,城東区,06-6962-3081,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e691547,小学校,5146,16908,410,395
135.5583581,34.68687792,大阪市立諏訪小学校,おおさかしりつすわしょうがっこう,城東区永田2丁目15-5,城東区,06-6961-5001,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e691548,小学校,5068,16909,788,783
135.5435528,34.70640581,大阪市立成育小学校,おおさかしりつせいいくしょうがっこう,城東区成育1-5-19,城東区,06-6932-0061,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e691549,小学校,5163,16910,776,775
135.5587752,34.71073914,大阪市立すみれ小学校,おおさかしりつすみれしょうがっこう,城東区古市2-6-38,城東区,06-6933-1210,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e691550,小学校,5094,16910,750,739
135.5486563,34.68401,大阪市立東中浜小学校,おおさかしりつひがしなかはましょうがっこう,城東区東中浜5-4-5,城東区,06-6962-0087,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e691551,小学校,5200,16911,547,504
135.555583,34.69463903,大阪市立放出小学校,おおさかしりつはなてんしょうがっこう,城東区放出西2丁目2-18,城東区,06-6967-2251,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e691552,小学校,4360,16912,654,865
135.5534143,34.71065608,大阪市立関目東小学校,おおさかしりつせきめひがししょうがっこう,城東区関目4-12-15,城東区,06-6934-4499,06-6934-9944,,http://swa.city-osaka.ed.jp/swas/index.php?id=e691553,小学校,5082,16913,489,522
135.5373968,34.68343531,大阪市立森之宮小学校,おおさかしりつもりのみやしょうがっこう,城東区森之宮1-6-64,城東区,06-6967-7811,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e691554,小学校,5155,16914,84,155
135.5546923,34.70046114,大阪市立鯰江東小学校,おおさかしりつなまずえひがししょうがっこう,城東区今福東1-3-26,城東区,06-6933-6403,06-6932-6408,,http://swa.city-osaka.ed.jp/swas/index.php?id=e691555,小学校,5114,16915,348,351
135.5683328,34.69476089,大阪市立榎本小学校,おおさかしりつえのもとしょうがっこう,鶴見区今津北1-5-35,鶴見区,06-6961-0461,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e701570,小学校,4131,17001,899,814
135.5779282,34.69884189,大阪市立茨田南小学校,おおさかしりつまったみなみしょうがっこう,鶴見区諸口1-3-71,鶴見区,06-6911-2001,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e701571,小学校,4133,17002,536,662
135.5856579,34.70918914,大阪市立茨田北小学校,おおさかしりつまったきたしょうがっこう,鶴見区浜3-8-66,鶴見区,06-6912-4500,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e701572,小学校,4136,17003,684,730
135.5644137,34.70537783,大阪市立鶴見小学校,おおさかしりつつるみしょうがっこう,鶴見区鶴見4-14-10,鶴見区,06-6911-5281,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e701573,小学校,4129,17004,455,410
135.5771641,34.69323903,大阪市立今津小学校,おおさかしりついまづしょうがっこう,鶴見区今津中4-1-48,鶴見区,06-6968-8300,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e701574,小学校,4132,17005,682,780
135.5954857,34.70871908,大阪市立茨田東小学校,おおさかしりつまったひがししょうがっこう,鶴見区茨田大宮3-7-61,鶴見区,06-6912-0011,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e701575,小学校,4135,17006,317,387
135.5731642,34.70737803,大阪市立茨田西小学校,おおさかしりつまったにししょうがっこう,鶴見区横堤5-13-61,鶴見区,06-6911-3874,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e701576,小学校,4137,17007,614,615
135.570067,34.70148881,大阪市立横堤小学校,おおさかしりつよこづつみしょうがっこう,鶴見区横堤1-11-83,鶴見区,06-6912-4513,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e701577,小学校,4138,17008,685,855
135.5640249,34.71046111,大阪市立みどり小学校,おおさかしりつみどりしょうがっこう,鶴見区緑2-4-45,鶴見区,06-6912-7908,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e701578,小学校,4128,17009,399,393
135.5656082,34.69912808,大阪市立鶴見南小学校,おおさかしりつつるみみなみしょうがっこう,鶴見区鶴見2-17-22,鶴見区,06-6912-7946,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e701579,小学校,4130,17010,960,668
135.5903862,34.70285289,大阪市立茨田小学校,おおさかしりつまったしょうがっこう,鶴見区安田2-1-8,鶴見区,06-6915-9731,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e701580,小学校,4134,17011,349,435
135.5840713,34.71605764,大阪市立焼野小学校,おおさかしりつやけのしょうがっこう,鶴見区焼野１－３－４４,鶴見区,06-6912-6155,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e701581,小学校,8454,17012,344,268
135.5251921,34.64382194,大阪市立高松小学校,おおさかしりつたかまつしょうがっこう,阿倍野区天王寺町北3-17-19,阿倍野区,06-6713-2381,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e711600,小学校,1266,17101,379,372
135.5171362,34.64137789,大阪市立常盤小学校,おおさかしりつときわしょうがっこう,阿倍野区松崎町3-11-12,阿倍野区,06-6623-0424,06-6623-0425,,http://swa.city-osaka.ed.jp/swas/index.php?id=e711601,小学校,1220,17102,811,762
135.5177689,34.64154381,大阪市立常盤小学校分校,ときわしょうがっこうぶんこう,阿倍野区松崎町３丁目２番９号,阿倍野区,06-6621-7902,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e711601,小学校,19434,17103,375,389
135.5075921,34.64280317,大阪市立金塚小学校,おおさかしりつかなづかしょうがっこう,阿倍野区旭町3-4-46,阿倍野区,06-6649-0400,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e711602,小学校,1718,17104,231,251
135.5085252,34.63696111,大阪市立丸山小学校,おおさかしりつまるやましょうがっこう,阿倍野区丸山通1-4-43,阿倍野区,06-6661-6731,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e711603,小学校,334,17105,490,498
135.5043191,34.63218597,大阪市立晴明丘小学校,おおさかしりつせいめいがおかしょうがっこう,阿倍野区晴明通10-34,阿倍野区,06-6661-8526,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e711604,小学校,1232,17106,665,780
135.5129968,34.63226692,大阪市立阿倍野小学校,おおさかしりつあべのしょうがっこう,阿倍野区阪南町2-17-21,阿倍野区,06-6622-0526,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e711605,小学校,359,17107,372,352
135.5122752,34.62460011,大阪市立阪南小学校,おおさかしりつはんなんしょうがっこう,阿倍野区阪南町5-7-40,阿倍野区,06-6621-2351,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e711606,小学校,4945,17108,688,748
135.5173471,34.62274686,大阪市立長池小学校,おおさかしりつながいけしょうがっこう,阿倍野区長池町20-26,阿倍野区,06-6622-6445,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e711607,小学校,1245,17109,352,330
135.5163581,34.63571089,大阪市立苗代小学校,おおさかしりつなわしろしょうがっこう,阿倍野区阪南町1-26-30,阿倍野区,06-6622-5403,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e711608,小学校,348,17110,409,413
135.4966331,34.62410003,大阪市立晴明丘南小学校,おおさかしりつせいめいがおかみなみしょうがっこう,阿倍野区帝塚山1-23-8,阿倍野区,06-6661-6543,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e711609,小学校,1247,17111,323,358
135.4902939,34.61830283,大阪市立粉浜小学校,おおさかしりつこはましょうがっこう,住之江区粉浜2-6-6,住之江区,06-6672－0001,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e721630,小学校,4967,17201,381,422
135.4882222,34.60436417,大阪市立安立小学校,おおさかしりつあんりゅうしょうがっこう,住之江区住之江1-4-29,住之江区,06-6672－0551,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e721631,小学校,4971,17202,575,610
135.4775279,34.60255594,大阪市立敷津浦小学校,おおさかしりつしきつうらしょうがっこう,住之江区北島2-9-22,住之江区,06-6681－0010,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e721632,小学校,4972,17203,453,479
135.4795222,34.62254394,大阪市立加賀屋小学校,おおさかしりつかがやしょうがっこう,住之江区北加賀屋2-5-26,住之江区,06-6681－0031,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e721633,小学校,5030,17204,358,357
135.4780831,34.61510283,大阪市立住吉川小学校,おおさかしりつすみよしがわしょうがっこう,住之江区西加賀屋4-1-4,住之江区,06-6681－1571,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e721634,小学校,5033,17205,494,506
135.4905809,34.62312794,大阪市立北粉浜小学校,おおさかしりつきたこはましょうがっこう,住之江区粉浜1-5-48,住之江区,06-6678－6851,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e721635,小学校,4968,17206,227,218
135.479219,34.60993311,大阪市立住之江小学校,おおさかしりつすみのえしょうがっこう,住之江区御崎4-6-43,住之江区,06-6681－3000,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e721636,小学校,5034,17207,337,467
135.4559421,34.60904403,大阪市立平林小学校,おおさかしりつひらばやししょうがっこう,住之江区平林南2-6-48,住之江区,06-6685－8085,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e721637,小学校,5038,17208,243,313
135.4842748,34.62016911,大阪市立加賀屋東小学校,おおさかしりつかがやひがししょうがっこう,住之江区東加賀屋1-6-25,住之江区,06-6681－5000,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e721638,小学校,5031,17209,423,532
135.4633862,34.60576714,大阪市立新北島小学校,おおさかしりつしんきたじましょうがっこう,住之江区新北島6-2-56,住之江区,06-6683－3011,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e721639,小学校,5039,17210,704,784
135.4233831,34.63384683,大阪市立南港光小学校,おおさかしりつなんこうひかりしょうがっこう,住之江区南港中4-4-22,住之江区,06-6613－0600,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e721640,小学校,5041,17211,242,236
135.4275219,34.62765597,大阪市立南港緑小学校,おおさかしりつなんこうみどりしょうがっこう,住之江区南港中2-7-18,住之江区,06-6613－0700,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e721641,小学校,5044,17212,132,179
135.4208357,34.63541894,大阪市立南港桜小学校,おおさかしりつなんこうさくらしょうがっこう,住之江区南港中5-2-48,住之江区,06-6613－0160,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e721642,小学校,5042,17213,470,333
135.4260033,34.62692194,大阪市立南港渚小学校,おおさかしりつなんこうなぎさしょうがっこう,住之江区南港中3-7-13,住之江区,06-6614－0020,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e721643,小学校,5045,17214,162,173
135.4804082,34.60791394,大阪市立清江小学校,おおさかしりつきよえしょうがっこう,住之江区御崎5-7-18,住之江区,06-6686－3050,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e721644,小学校,5035,17215,289,253
135.4945223,34.61963094,大阪市立東粉浜小学校,おおさかしりつひがしこはましょうがっこう,住吉区東粉浜2丁目3番26号,住吉区,06-6672-0313,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e731660,小学校,520,17301,308,369
135.4962753,34.61796092,大阪市立住吉小学校,おおさかしりつすみよししょうがっこう,住吉区帝塚山西4丁目1番35号,住吉区,06-6672-6001,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e731661,小学校,521,17302,448,452
135.5139171,34.60871097,大阪市立長居小学校,おおさかしりつながいしょうがっこう,住吉区長居東3丁目3番40号,住吉区,06-6698-8787,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e731662,小学校,523,17303,715,695
